Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
17,571281.909942627,5,0,310,0,62,62,62.0,0.0,0,0,0,0,542.6392724935625,8.75224633054133,142820.47748565674,66096.52341328793,201008.79669189453,30471.086502075195,571281.909942627,142820.47748565674,66096.52341328793,201008.79669189453,30471.086502075195,0,0,0,0,0,0,0,0,0,100,0,8.75224633054133,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,62.0,62.0,0,0,0,0,0,0,0,5,310,0,0,0,0,0,0,571281.909942627,0.0,571281.909942627,571281.909942627,0,0,0,0
17,264729.97665405273,24,0,1488,0,62,62,62.0,0.0,0,0,0,0,5620.821709754872,90.65841467346567,11509.998984958815,16893.50513282653,77117.919921875,30.994415283203125,264729.97665405273,11509.998984958815,16893.50513282653,77117.919921875,30.994415283203125,0,0,0,0,0,0,0,0,0,480,0,90.65841467346567,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,62.0,62.0,0,0,0,0,0,0,0,24,1488,0,0,0,0,0,0,264729.97665405273,0.0,264729.97665405273,264729.97665405273,0,0,0,0
17,253062.96348571777,13,0,806,0,62,62,62.0,0.0,0,0,0,0,3184.9781133440674,51.37061473135593,21088.580290476482,19997.027223496767,76945.06645202637,2135.038375854492,253062.96348571777,21088.580290476482,19997.027223496767,76945.06645202637,2135.038375854492,0,0,0,0,0,0,0,0,0,260,0,51.37061473135593,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,62.0,62.0,0,0,0,0,0,0,0,13,806,0,0,0,0,0,0,253062.96348571777,0.0,253062.96348571777,253062.96348571777,0,0,0,0
17,0.0,1,0,62,0,62,62,62.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0.0,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,62.0,62.0,0,0,0,0,0,0,0,1,62,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
17,0.0,1,0,62,0,62,62,62.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0.0,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,62.0,62.0,0,0,0,0,0,0,0,1,62,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
17,0.0,1,0,62,0,62,62,62.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0.0,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,62.0,62.0,0,0,0,0,0,0,0,1,62,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
17,552248.0010986328,10,0,620,0,62,62,62.0,0.0,0,0,0,0,1122.6840092976026,18.107806601574236,61360.8890109592,38201.72969520241,128048.18153381348,12533.187866210938,552248.0010986328,61360.8890109592,38201.72969520241,128048.18153381348,12533.187866210938,0,0,0,0,0,0,0,0,0,200,0,18.107806601574236,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,62.0,62.0,0,0,0,0,0,0,0,10,620,0,0,0,0,0,0,552248.0010986328,0.0,552248.0010986328,552248.0010986328,0,0,0,0
17,340306.04362487793,5,0,310,0,62,62,62.0,0.0,0,0,0,0,910.9447387355702,14.692657076380165,85076.51090621948,14837.81428857499,99349.9755859375,62760.114669799805,340306.04362487793,85076.51090621948,14837.81428857499,99349.9755859375,62760.114669799805,0,0,0,0,0,0,0,0,0,100,0,14.692657076380165,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,62.0,62.0,0,0,0,0,0,0,0,5,310,0,0,0,0,0,0,340306.04362487793,0.0,340306.04362487793,340306.04362487793,0,0,0,0
17,503469.94400024414,3,0,186,0,62,62,62.0,0.0,0,0,0,0,369.436154464684,5.958647652656194,251734.97200012207,194825.8876800537,446560.8596801758,56909.08432006836,503469.94400024414,251734.97200012207,194825.8876800537,446560.8596801758,56909.08432006836,0,0,0,0,0,0,0,0,0,60,0,5.958647652656194,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,62.0,62.0,0,0,0,0,0,0,0,3,186,0,0,0,0,0,0,503469.94400024414,0.0,503469.94400024414,503469.94400024414,0,0,0,0
17,0.0,1,0,62,0,62,62,62.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0.0,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,62.0,62.0,0,0,0,0,0,0,0,1,62,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
17,0.0,1,0,62,0,62,62,62.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0.0,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,62.0,62.0,0,0,0,0,0,0,0,1,62,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
17,339531.18324279785,5,0,310,0,62,62,62.0,0.0,0,0,0,0,913.0236493721986,14.72618789309998,84882.79581069946,24887.936992519728,108327.15034484863,44893.02635192871,339531.18324279785,84882.79581069946,24887.936992519728,108327.15034484863,44893.02635192871,0,0,0,0,0,0,0,0,0,100,0,14.72618789309998,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,62.0,62.0,0,0,0,0,0,0,0,5,310,0,0,0,0,0,0,339531.18324279785,0.0,339531.18324279785,339531.18324279785,0,0,0,0
17,0.0,1,0,62,0,62,62,62.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0.0,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,62.0,62.0,0,0,0,0,0,0,0,1,62,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
17,480391.9792175293,3,0,186,0,62,62,62.0,0.0,0,0,0,0,387.18381664689736,6.244900268498345,240195.98960876465,67975.99792480469,308171.98753356934,172219.99168395996,480391.9792175293,240195.98960876465,67975.99792480469,308171.98753356934,172219.99168395996,0,0,0,0,0,0,0,0,0,60,0,6.244900268498345,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,62.0,62.0,0,0,0,0,0,0,0,3,186,0,0,0,0,0,0,480391.9792175293,0.0,480391.9792175293,480391.9792175293,0,0,0,0
17,118659.97314453125,3,0,186,0,62,62,62.0,0.0,0,0,0,0,1567.5041471098823,25.2823249533852,59329.986572265625,42341.94755554199,101671.93412780762,16988.039016723633,118659.97314453125,59329.986572265625,42341.94755554199,101671.93412780762,16988.039016723633,0,0,0,0,0,0,0,0,0,60,0,25.2823249533852,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,62.0,62.0,0,0,0,0,0,0,0,3,186,0,0,0,0,0,0,118659.97314453125,0.0,118659.97314453125,118659.97314453125,0,0,0,0
